Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"32723111","1","32723127","","2015-09-22 17:23:37","","863","452054","<p>When running Docker for a long time, there are a lot of images in system. How can I remove all unused Docker images at once safety to free up the storage?</p>

<p>In addition, I also want to remove images pulled months ago, which have the correct <code>TAG</code>.</p>

<p>So, I'm not asking for removing untagged images only. I'm searching for a way to remove general unused images, which includes both untagged and other images such as pulled months ago with correct <code>TAG</code>.</p>
","622662","","4671027","","2019-08-02 08:28:34","2021-06-14 18:53:04","How to remove old and unused Docker images","<docker><docker-image>","27","0","333","","","CC BY-SA 4.0"
"48957195","1","48957722","","2018-02-23 22:38:58","","552","438241","<p>I installed Docker in my machine where I have Ubuntu OS.<br />
When I run:</p>
<pre><code>sudo docker run hello-world
</code></pre>
<p>All is ok, but I want to hide the word <code>sudo</code> to make more short the command.<br />
If I write the command without the word <code>sudo</code></p>
<pre><code>docker run hello-world
</code></pre>
<p>That displays the following:</p>
<pre><code>docker: Got permission denied while trying to connect to the Docker daemon socket at unix:///var/run/docker.sock: Post http://%2Fvar%2Frun%2Fdocker.sock/v1.35/containers/create: dial unix /var/run/docker.sock: connect: permission denied. See 'docker run --help'.
</code></pre>
<p>It has happened the same when I try to make:</p>
<pre><code>docker-compose up
</code></pre>
<p>How can I resolve this?</p>
","7288685","","2506522","","2021-05-17 13:18:38","2021-06-13 05:31:52","How to fix docker: Got permission denied issue","<docker><docker-compose>","27","4","150","","","CC BY-SA 4.0"
"25211198","1","25214186","","2014-08-08 19:48:36","","691","433317","<p>I'm trying to change repository name of the image:</p>

<pre><code>REPOSITORY          TAG                 IMAGE ID            CREATED             VIRTUAL SIZE
server              latest              d583c3ac45fd        26 minutes ago      685.5 MB
</code></pre>

<p>Hence I want to change the name <code>server</code> to something like <code>myname/server</code>:</p>

<pre><code>REPOSITORY          TAG                 IMAGE ID            CREATED             VIRTUAL SIZE
myname/server       latest              d583c3ac45fd        26 minutes ago      685.5 MB
</code></pre>

<p>How can I do this?</p>
","1349754","","1349754","","2015-01-04 09:56:01","2021-06-28 07:00:57","Docker how to change repository name or rename image?","<docker><linux-containers>","11","4","144","","","CC BY-SA 3.0"
"41984399","1","41984666","","2017-02-01 16:08:53","","528","430925","<p>I am following <a href=""https://docs.docker.com/engine/getstarted/step_four/"" rel=""noreferrer"">this link</a> to create my first docker Image and it went successfully and now I am trying to push this Image into my docker repository from this <a href=""https://docs.docker.com/engine/getstarted/step_six/"" rel=""noreferrer"">link</a>. But whenever I am trying to push this Image into repository , I  got this type of error. </p>

<pre><code>denied: requested access to the resource is denied
</code></pre>

<p><a href=""https://i.stack.imgur.com/GCu19.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/GCu19.png"" alt=""enter image description here""></a></p>

<p>Could anyone give me some hint towards this problem ? Any help would appreciated.</p>

<p>Note: I have successfully login into docker </p>
","2693841","","","","","2021-05-17 07:37:10","denied: requested access to the resource is denied : docker","<docker><dockerfile>","53","3","104","","","CC BY-SA 3.0"
"36884991","1","","","2016-04-27 08:57:50","","359","430913","<p>There are scope of services which defined in docker-compose.yml. These service have been started. I need to rebuild only one of these and start it without up other services.
I run the following commands:</p>

<pre><code>docker-compose up -d # run all services
docker-compose stop nginx # stop only one. but it still running !!!
docker-compose build --no-cache nginx 
docker-compose up -d --no-deps # link nginx to other services
</code></pre>

<p>At the end i got old nginx container.
By the way docker-compose doesn't kill all running containers !</p>
","2207007","","2207007","","2017-08-28 09:20:23","2020-07-31 19:10:42","How to rebuild docker container in docker-compose.yml?","<docker><docker-compose><docker-container>","10","4","101","","","CC BY-SA 3.0"
"37458287","1","37458519","","2016-05-26 10:32:53","","369","427285","<p>I am trying to run a cronjob inside a docker container that invokes a shell script.</p>

<p>Yesterday I have been searching all over the web and stack overflow, but I could not really find a solution that works.<br>
How can I do this?</p>

<p><strong>EDIT:</strong></p>

<p>I've created a <a href=""https://github.com/cheyer/docker-cron"" rel=""noreferrer"">(commented) github repository</a> with a working docker cron container that invokes a shell script at given interval.</p>
","6268839","","6268839","","2016-05-26 14:24:07","2021-06-27 23:59:26","How to run a cron job inside a docker container?","<docker><cron><containers><sh>","22","0","181","","","CC BY-SA 3.0"
"31697828","1","","","2015-07-29 10:26:10","","514","415008","<p>Running the <code>docker</code> registry with below command always throws an error:</p>

<pre><code>dev:tmp me$ docker run \
     -d --name registry-v1 \
     -e SETTINGS_FLAVOR=local \
     -e STORAGE_PATH=/registry \
     -e SEARCH_BACKEND=sqlalchemy \
     -e LOGLEVEL=DEBUG \
     -p 5000:5000 \
     registry:0.9.1
Error response from daemon: Conflict. The name ""registry-v1"" is already in use by container f9e5798a82e0. You have to delete (or rename) that container to be able to reuse that name.
</code></pre>

<p><strong>How to prevent this error ?</strong></p>
","355281","","10907864","","2021-03-03 04:16:40","2021-07-01 16:34:23","Docker - Name is already in use by container","<docker>","19","0","80","","","CC BY-SA 4.0"
"27701930","1","27703359","","2014-12-30 08:26:07","","358","413016","<p>I have a docker container with some processes (uwsgi and celery) running inside. I want to create a celery user and a uwsgi user for these processes as well as a worker group that they will both belong to, in order to assign permissions. </p>

<p>I tried adding <code>RUN adduser uwsgi</code> and <code>RUN adduser celery</code> to my Dockerfile, but this is causing problems, since these commands prompt for input (I've posted the responses from the build below). </p>

<p>What is the best way to add users to a Docker container so as to set permissions for workers running in the container?</p>

<p>My Docker image is built from the official Ubuntu14.04 base.</p>

<p>Here is the output from the Dockerfile when the adduser commands are run:</p>

<pre><code>Adding user `uwsgi' ...
Adding new group `uwsgi' (1000) ... 
Adding new user `uwsgi' (1000) with group `uwsgi' ... 
Creating home directory `/home/uwsgi' ...
Copying files from `/etc/skel' ... 
[91mEnter new UNIX password: Retype new UNIX password: [0m 
[91mpasswd: Authentication token manipulation error
passwd: password unchanged
[0m 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 563.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 564.
[0m 
Try again? [y/N] 
Changing the user information for uwsgi
Enter the new value, or press ENTER for the default
    Full Name []: 
Room Number []:     Work Phone []:  Home Phone []:  Other []: 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 589.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 590.
[0m 
Is the information correct? [Y/n] 
---&gt; 258f2f2f13df 
Removing intermediate container 59948863162a 
Step 5 : RUN adduser celery 
---&gt; Running in be06f1e20f64 
Adding user `celery' ...
Adding new group `celery' (1001) ... 
Adding new user `celery' (1001) with group `celery' ... 
Creating home directory `/home/celery' ...
Copying files from `/etc/skel' ... 
[91mEnter new UNIX password: Retype new UNIX password: [0m 
[91mpasswd: Authentication token manipulation error
passwd: password unchanged
[0m 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 563.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 564.
[0m 
Try again? [y/N] 
Changing the user information for celery
Enter the new value, or press ENTER for the default
    Full Name []:   Room Number []:     Work Phone []: 
Home Phone []:  Other []: 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 589.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 590.
[0m 
Is the information correct? [Y/n] 
</code></pre>
","2686639","","7940996","","2020-05-26 02:55:03","2020-05-26 02:55:03","How to add users to Docker container?","<linux><ubuntu><dockerfile>","8","0","108","","","CC BY-SA 4.0"
"19688314","1","19689048","","2013-10-30 16:20:14","","517","409332","<p>I can attach to a docker process but <kbd>Ctrl</kbd>+<kbd>c</kbd> doesn't work to detach from it. <code>exit</code> basically halts the process. </p>

<p>What's the recommended workflow to have the process running, occasionally attaching to it to make some changes, and then detaching?</p>
","671573","","33204","","2014-10-17 14:22:03","2020-07-01 18:36:26","How do you attach and detach from Docker's process?","<docker>","15","2","169","","","CC BY-SA 3.0"
"16647069","1","16761439","","2013-05-20 10:05:25","","2140","407093","<p>I use Ubuntu for development and deployment and have a need for creating an isolated environment. </p>

<p>I am considering either Vagrant or Docker for this purpose. What are the pros and cons, or how do these solutions compare?</p>
","780799","","63550","","2016-12-24 22:57:52","2018-11-08 20:22:37","Should I use Vagrant or Docker for creating an isolated environment?","<vagrant><docker>","10","4","1345","2017-05-11 07:20:10","","CC BY-SA 3.0"
"27158840","1","27615958","","2014-11-26 21:03:44","","258","396966","<p>I have a docker image which installs <code>grunt</code>, but when I try to run it, I get an error:  </p>

<pre><code>Error response from daemon: Cannot start container foo_1: \
    exec: ""grunt serve"": executable file not found in $PATH
</code></pre>

<p>If I run bash in interactive mode, <code>grunt</code> is available.</p>

<p>What am I doing wrong?</p>

<p>Here is my Dockerfile:</p>

<pre><code># https://registry.hub.docker.com/u/dockerfile/nodejs/ (builds on ubuntu:14.04)
FROM dockerfile/nodejs

MAINTAINER My Name, me@email.com

ENV HOME /home/web
WORKDIR /home/web/site

RUN useradd web -d /home/web -s /bin/bash -m

RUN npm install -g grunt-cli
RUN npm install -g bower

RUN chown -R web:web /home/web
USER web

RUN git clone https://github.com/repo/site /home/web/site

RUN npm install
RUN bower install --config.interactive=false --allow-root

ENV NODE_ENV development

# Port 9000 for server
# Port 35729 for livereload
EXPOSE 9000 35729
CMD [""grunt""]
</code></pre>
","955273","","955273","","2014-11-26 21:18:01","2020-09-10 10:44:48","docker: executable file not found in $PATH","<docker>","10","7","42","","","CC BY-SA 3.0"
"31324981","1","31328031","","2015-07-09 18:01:28","","432","395420","<p>I have a docker container running jenkins. As part of the build process, I need to access a web server that is run locally on the host machine. Is there a way the host web server (which can be configured to run on a port) can be exposed to the jenkins container?</p>

<p>EDIT: I'm running docker natively on a Linux machine.</p>

<p>UPDATE:</p>

<p>In addition to @larsks answer below, to get the IP address of the Host IP from the host machine, I do the following:</p>

<pre><code>ip addr show docker0 | grep -Po 'inet \K[\d.]+'
</code></pre>
","1368032","","4671027","","2018-02-15 12:41:13","2021-04-26 19:01:19","How to access host port from docker container","<docker><docker-container>","16","8","154","","","CC BY-SA 3.0"
"30604846","1","","","2015-06-02 19:23:55","","484","390247","<p>I installed docker on a Debian 7 machine in the following way </p>

<pre><code>$ echo deb http://get.docker.io/ubuntu docker main &gt; /etc/apt/sources.list.d/docker.list
$ sudo apt-get update
$ curl -sSL https://get.docker.com/ubuntu/ | sudo sh
</code></pre>

<p>After that when I first tried creating an Image it failed with the following error</p>

<pre><code> time=""2015-06-02T14:26:37-04:00"" level=info msg=""[8] System error: write /sys/fs/cgroup/docker/01f5670fbee1f6687f58f3a943b1e1bdaec2630197fa4da1b19cc3db7e3d3883/cgroup.procs: no space left on device""
</code></pre>

<p>Here is the docker info </p>

<pre><code>Containers: 2
Images: 21
Storage Driver: aufs
Root Dir: /var/lib/docker/aufs
Backing Filesystem: extfs
Dirs: 25
Dirperm1 Supported: true
Execution Driver: native-0.2
Kernel Version: 3.16.0-0.bpo.4-amd64
Operating System: Debian GNU/Linux 7 (wheezy)
CPUs: 2
 Total Memory: 15.7 GiB


WARNING: No memory limit support
 WARNING: No swap limit support
</code></pre>

<p>How can I increase the memory? Where are the system configurations stored?</p>

<p>From Kal's suggestions:</p>

<p>When I got rid of all the images and containers it did free some space and the image build ran longer before failing with the same error. So the question is, which space is this referring to and how do I configure it?</p>
","3987161","","1081801","","2018-04-17 03:38:57","2021-05-30 13:51:44","Docker error : no space left on device","<ubuntu><memory><docker><temp>","28","4","167","","","CC BY-SA 3.0"
"25845538","1","25908200","","2014-09-15 10:07:35","","345","389709","<p>Normally, docker containers are run using the user <strong>root</strong>. I'd like to use a different user, which is no problem using docker's USER directive. But this user should be able to use <strong>sudo</strong> inside the container. This command is missing.</p>

<p>Here's a simple Dockerfile for this purpose:</p>

<pre><code>FROM ubuntu:12.04

RUN useradd docker &amp;&amp; echo ""docker:docker"" | chpasswd
RUN mkdir -p /home/docker &amp;&amp; chown -R docker:docker /home/docker

USER docker
CMD /bin/bash
</code></pre>

<p>Running this container, I get logged in with user 'docker'. When I try to use sudo, the command isn't found. So I tried to install the <em>sudo</em> package inside my Dockerfile using </p>

<pre><code>RUN apt-get install sudo
</code></pre>

<p>This results in <em>Unable to locate package sudo</em></p>
","4042051","","895245","","2018-04-07 18:13:19","2021-05-08 22:26:47","How to use sudo inside a docker container?","<docker><sudo><linux-containers>","12","1","96","","","CC BY-SA 3.0"
"38986057","1","38986676","","2016-08-16 23:37:34","","398","385283","<p>You can set image name when building a custom image, like this:</p>

<pre><code>docker build -t dude/man:v2 . # Will be named dude/man:v2
</code></pre>

<p>Is there a way to define the name of the image in Dockerfile, so I don't have to mention it in the <code>docker build</code> command?</p>
","1542343","","821436","","2019-01-22 12:55:36","2021-04-30 10:12:27","How to set image name in Dockerfile?","<docker><tags><dockerfile>","4","1","56","","","CC BY-SA 3.0"
"27937185","1","","","2015-01-14 06:45:48","","237","377346","<p>I'm now trying to assign a static IP 172.17.0.1 when a Docker container be started up. </p>

<p>I use port 2122 as the ssh port of this container so that I let this container listen port 2122.</p>

<pre><code>sudo docker run -i -t -p 2122:2122 ubuntu
</code></pre>

<p>This command will run a Docker container with a random IP like 172.17.0.5, but I need to assign a specific IP to the container.</p>

<p>The following shell script is what I reference Docker documentation in advanced network settings.</p>

<pre><code>pid=$(sudo docker inspect -f '{{.State.Pid}}' &lt;container_name&gt; 2&gt;/dev/null)
sudo rm -rf /var/run/netns/*
sudo ln -s /proc/$pid/ns/net /var/run/netns/$pid
sudo ip link add A type veth peer name B
sudo brctl addif docker0 A
sudo ip link set A up
sudo ip link set B netns $pid
sudo ip netns exec $pid ip link set eth0 down
sudo ip netns exec $pid ip link delete eth0
sudo ip netns exec $pid ip link set dev B name eth0
sudo ip netns exec $pid ip link set eth0 address 12:34:56:78:9a:bc
sudo ip netns exec $pid ip link set eth0 down
sudo ip netns exec $pid ip link set eth0 up
sudo ip netns exec $pid ip addr add 172.17.0.1/16 dev eth0
sudo ip netns exec $pid ip route add default via 172.17.42.1
</code></pre>

<p>This shell script will assign a static IP 172.17.0.1 and link to the world fine. But whenever I try to ssh to this container from my local, it didn't work. What's the problem possibly I met?</p>
","3349245","","1718174","","2016-07-01 16:49:50","2020-12-15 15:41:57","Assign static IP to Docker container","<docker>","8","7","116","","","CC BY-SA 3.0"
"43099116","1","43099210","","2017-03-29 16:26:14","","594","366454","<p>I am running the following command from my <code>Jenkinsfile</code>. However, I get the error <em>""The input device is not a TTY""</em>.</p>

<pre><code>docker run -v $PWD:/foobar -it cloudfoundry/cflinuxfs2 /foobar/script.sh
</code></pre>

<p>Is there a way to run the script from the <code>Jenkinsfile</code> without doing interactive mode?</p>

<p>I basically have a file called <code>script.sh</code> that I would like to run inside the Docker container.</p>
","654203","","63550","","2018-07-21 18:43:14","2021-06-26 00:20:33","Error ""The input device is not a TTY""","<docker><jenkins><jenkins-pipeline>","13","2","79","","","CC BY-SA 4.0"
"28212380","1","28214133","","2015-01-29 10:30:21","","306","366393","<p>I run a container in the background using</p>

<pre><code> docker run -d --name hadoop h_Service
</code></pre>

<p>it exits quickly. But if I run in the foreground, it works fine. I checked logs using</p>

<pre><code>docker logs hadoop
</code></pre>

<p>there was no error. Any ideas?</p>

<p><strong>DOCKERFILE</strong></p>

<pre><code> FROM java_ubuntu_new
 RUN wget http://archive.cloudera.com/cdh4/one-click-install/precise/amd64/cdh4-repository_1.0_all.deb
 RUN dpkg -i cdh4-repository_1.0_all.deb
 RUN curl -s http://archive.cloudera.com/cdh4/ubuntu/precise/amd64/cdh/archive.key | apt-key add -
 RUN  apt-get update
 RUN apt-get install -y hadoop-0.20-conf-pseudo
 RUN dpkg -L hadoop-0.20-conf-pseudo
 USER hdfs
 RUN hdfs namenode -format
 USER root
 RUN apt-get install -y sudo
 ADD . /usr/local/
 RUN chmod 777 /usr/local/start-all.sh
 CMD [""/usr/local/start-all.sh""]
</code></pre>

<p>start-all.sh</p>

<pre><code> #!/usr/bin/env bash
 /etc/init.d/hadoop-hdfs-namenode start
 /etc/init.d/hadoop-hdfs-datanode start
 /etc/init.d/hadoop-hdfs-secondarynamenode start
 /etc/init.d/hadoop-0.20-mapreduce-tasktracker start
 sudo -u hdfs hadoop fs -chmod 777 /
 /etc/init.d/hadoop-0.20-mapreduce-jobtracker start
 /bin/bash
</code></pre>
","2694184","","1718174","","2017-02-01 03:01:14","2021-05-31 17:26:41","Why docker container exits immediately","<docker>","16","2","81","","","CC BY-SA 3.0"
"23735149","1","23736802","","2014-05-19 10:15:27","","1066","365069","<p>When using Docker, we start with a base image. We boot it up, create changes and those changes are saved in layers forming another image.</p>

<p>So eventually I have an image for my PostgreSQL instance and an image for my web application, changes to which keep on being persisted.</p>

<p>What is a container?</p>
","84143","","63550","","2019-11-11 14:17:24","2021-04-06 19:52:16","What is the difference between a Docker image and a container?","<docker><docker-container><docker-image>","28","0","353","","","CC BY-SA 4.0"
"42248198","1","42260979","","2017-02-15 11:33:27","","343","357349","<p>I am trying to dockerize a PHP application. In the dockerfile, I download the archive, extract it, etc.</p>
<p>Everything works fine. However, if a new version gets released and I update the dockerfile, I have to reinstall the application, because the config.php gets overwritten.</p>
<p>So I thought I can mount the file as a volume, like I do with the database.</p>
<p>I tried it two ways, with a volume and a direct path.</p>
<p>docker-compose:</p>
<pre class=""lang-yaml prettyprint-override""><code>version: '2'
services:
  app:
    build: src
    ports:
      - &quot;8080:80&quot;
    depends_on:
      - mysql
    volumes:
      -  app-conf:/var/www/html/upload
      -  app-conf:/var/www/html/config.php
    environment:
      DB_TYPE: mysql
      DB_MANAGER: MysqlManager

  mysql:
    image: mysql:5.6
    container_name: mysql
    volumes:
      - mysqldata:/var/lib/mysql
    ports:
      - 3306:3306
    environment:
      MYSQL_ROOT_PASSWORD:
      MYSQL_DATABASE:
      MYSQL_USER:
      MYSQL_PASSWORD:

volumes:
  mysqldata:
  app-conf:
</code></pre>
<p>Which results in the error:</p>
<p>And I tried it with a given path, as a mounted volume.</p>
<pre><code>/src/docker/myapp/upload:/var/www/html/upload
/src/docker/myapp/upload:/var/www/html/config.php
</code></pre>
<p>However, both ways are not working. With the mounted volume, I see that upload gets created.</p>
<p>But then it fails with:</p>
<blockquote>
<p>/var/www/html/config.php\&quot; caused \&quot;not a directory\&quot;&quot;&quot;</p>
</blockquote>
<p>If I try it with</p>
<pre><code>/src/docker/myapp/upload/config.php:/var/www/html/config.php
</code></pre>
<p>Docker creates the upload folder and then a config.php folder. Not a file.</p>
<p>Or is there another way to persist the config?</p>
","3791380","","1402846","","2020-10-06 00:19:11","2021-04-21 13:28:31","How to mount a single file in a volume","<docker><docker-compose>","15","1","52","","","CC BY-SA 4.0"
"20845056","1","20851484","","2013-12-30 18:13:44","","557","355278","<p>So I have 3 ports that should be exposed to the machine's interface. Is it possible to do this with a Docker container?</p>
","118644","","3340702","","2017-10-09 15:58:55","2021-02-09 10:54:39","How can I expose more than 1 port with Docker?","<docker><docker-networking>","5","1","109","","","CC BY-SA 3.0"
"42510002","1","42510314","","2017-02-28 13:25:28","","313","350260","<p>I use <code>docker logs [container-name]</code> to see the logs of a specific container.</p>

<p>Is there an elegant way to clear these logs?</p>
","6288254","","63550","","2018-07-24 16:13:54","2021-05-03 13:06:09","How to clear the logs properly for a Docker container?","<docker><docker-compose><boot2docker><docker-machine>","19","2","102","","","CC BY-SA 4.0"
"18136389","1","18138352","","2013-08-08 21:23:00","","394","349481","<p>I have an app that executes various fun stuff with Git (like running git clone &amp; git push) and I'm trying to docker-ize it.</p>

<p>I'm running into an issue though where I need to be able to add an SSH key to the container for the container 'user' to use.</p>

<p>I tried copying it into <code>/root/.ssh/</code>, changing <code>$HOME</code>, creating a git ssh wrapper, and still no luck. </p>

<p>Here is the Dockerfile for reference:</p>

<pre><code>#DOCKER-VERSION 0.3.4                                                           

from  ubuntu:12.04                                                              

RUN  apt-get update                                                             
RUN  apt-get install python-software-properties python g++ make git-core openssh-server -y
RUN  add-apt-repository ppa:chris-lea/node.js                                   
RUN  echo ""deb http://archive.ubuntu.com/ubuntu precise universe"" &gt;&gt; /etc/apt/sources.list
RUN  apt-get update                                                             
RUN  apt-get install nodejs -y                                                  

ADD . /src                                                                       
ADD ../../home/ubuntu/.ssh/id_rsa /root/.ssh/id_rsa                             
RUN   cd /src; npm install                                                      

EXPOSE  808:808                                                                 

CMD   [ ""node"", ""/src/app.js""]
</code></pre>

<p><code>app.js</code> runs the git commands like <code>git pull</code></p>
","930005","","562769","","2017-12-22 09:54:04","2021-04-22 15:37:51","Using SSH keys inside docker container","<ssh-keys><docker>","34","2","149","","","CC BY-SA 3.0"
"16296753","1","16311264","","2013-04-30 09:40:54","","457","340482","<p>How can you run GUI applications in a Linux <a href=""http://www.docker.io"" rel=""noreferrer"">Docker</a> container?</p>
<p>Are there any images that set up <code>vncserver</code> or something so that you can - for example - add an extra speedbump sandbox around say Firefox?</p>
","15721","","3195477","","2021-06-03 18:16:08","2021-06-03 18:16:08","Can you run GUI applications in a Linux Docker container?","<linux><docker><x11><sandbox><vnc>","22","2","266","","","CC BY-SA 4.0"
"28721699","1","28769950","","2015-02-25 14:34:12","","336","339995","<p>I'm using a Docker image which was built using the USER command to use a non-root user called <code>dev</code>.
Inside a container, I'm ""dev"", but I want to edit the <code>/etc/hosts</code> file.</p>

<p>So I need to be root. I'm trying the su command, but I'm asked to enter the root password.</p>

<p>What's the default root user's password inside a Docker container?</p>
","1581295","","63550","","2018-09-15 21:27:27","2020-09-01 12:31:52","Root password inside a Docker container","<docker>","16","1","126","","","CC BY-SA 4.0"
"40801772","1","","","2016-11-25 09:39:10","","647","337162","<p>What is the difference between <code>ports</code> and <code>expose</code> options in <code>docker-compose.yml</code></p>
","84143","","4516110","","2019-02-26 09:47:22","2021-04-10 03:07:19","What is the difference between docker-compose ports vs expose","<docker><docker-compose>","5","0","141","","","CC BY-SA 4.0"
"35511604","1","","","2016-02-19 17:48:22","","258","336249","<p>I just downloaded Docker Toolbox for Windows 10 64bit today.  I'm going through the tutorial.  I'm receving the following error when trying to build an image using a Dockerfile.</p>

<p>Steps:</p>

<ul>
<li>Launched Docker Quickstart terminal.</li>
<li>testdocker after creating it.</li>
<li>Prepare Dockerfile as documented in ""Build your own image"" web link</li>
<li>ran below command</li>
</ul>

<p><code>docker build -t docker-whale .</code></p>

<p><code>Error: $ docker build -t docker-whale .</code></p>

<p><code>unable to prepare context: unable to evaluate symlinks in Dockerfile path: GetFileAttributesEx C:\Users\Villanueva\Test\testdocker\Dockerfile: The system cannot find the file specified.</code></p>

<p><strong>BTW:</strong> I tried several options mentioned @ <a href=""https://github.com/docker/docker/issues/14339"" rel=""noreferrer"">https://github.com/docker/docker/issues/14339</a></p>

<pre><code>    $ docker info
    Containers: 4
     Running: 0
     Paused: 0
     Stopped: 4
    Images: 2
    Server Version: 1.10.1
    Storage Driver: aufs
     Root Dir: /mnt/sda1/var/lib/docker/aufs
     Backing Filesystem: extfs
     Dirs: 20
     Dirperm1 Supported: true
    Execution Driver: native-0.2
    Logging Driver: json-file
    Plugins:
     Volume: local
     Network: bridge null host
    Kernel Version: 4.1.17-boot2docker
    Operating System: Boot2Docker 1.10.1 (TCL 6.4.1); master : b03e158 - Thu Feb 11 22:34:01 UTC 2016
    OSType: linux
    Architecture: x86_64
    CPUs: 1
    Total Memory: 996.2 MiB
    Name: default
    ID: C7DS:CIAJ:FTSN:PCGD:ZW25:MQNG:H3HK:KRJL:G6FC:VPRW:SEWW:KP7B
    Debug mode (server): true
     File Descriptors: 32
     Goroutines: 44
     System Time: 2016-02-19T17:37:37.706076803Z
     EventsListeners: 0
     Init SHA1:
     Init Path: /usr/local/bin/docker
     Docker Root Dir: /mnt/sda1/var/lib/docker
    Labels:
     provider=virtualbox
</code></pre>
","2863818","","9461440","","2020-06-07 01:40:48","2021-03-09 07:40:23","Docker: unable to prepare context: unable to evaluate symlinks in Dockerfile path: GetFileAttributesEx","<docker><dockerfile><docker-toolbox><docker-build>","35","4","23","","","CC BY-SA 4.0"
"30969435","1","","","2015-06-21 21:18:38","","395","334830","<p>Where is the Docker daemon log? Oddly cannot find an answer to this via man, StackOverflow or Docker Docs. Note I am not asking for the docker container STDOUT, but the daemon log for troubleshooting communications between the client and container via daemon / proxy.  </p>
","2603634","","","","","2021-06-07 05:50:57","Where is the Docker daemon log?","<logging><docker>","12","1","121","","","CC BY-SA 3.0"
"40459280","1","","","2016-11-07 06:46:25","","173","331878","<p>Executing <code>docker version</code> command on <strong>Windows</strong> returns the following results:</p>
<pre><code>C:\Projects&gt; docker version
Client:
 Version:      1.13.0-dev
 API version:  1.25
 Go version:   go1.7.3
 Git commit:   d8d3314
 Built:        Tue Nov  1 03:05:34 2016
 OS/Arch:      windows/amd64
error during connect: Get http://%2F%2F.%2Fpipe%2Fdocker_engine/v1.25/version: open //./pipe/docker_engine: The system cannot find the file
specified. In the default daemon configuration on Windows, the docker client must be run elevated to connect. This error may also indicate that the docker daemon is not running.
</code></pre>
<p>Running the diagnostics produces the following:</p>
<pre><code>C:\Projects&gt; wget https://github.com/Microsoft/Virtualization- 
Documentation/raw/master/windows-server-container-tools/Debug- 
ContainerHost/Debug-ContainerHost.ps1 -UseBasicParsin | iex

Checking for common problems
Describing Windows Version and Prerequisites
 [+] Is Windows 10 Anniversary Update or Windows Server 2016 608ms
 [+] Has KB3192366, KB3194496, or later installed if running Windows build 14393 141ms
 [+] Is not a build with blocking issues 29ms
Describing Docker is installed
 [-] A Docker service is installed - 'Docker' or 'com.Docker.Service'  134ms
   Expected: value to not be empty
   27:         $services | Should Not BeNullOrEmpty
   at &lt;ScriptBlock&gt;, &lt;No file&gt;: line 27
 [+] Service is running 127ms
 [+] Docker.exe is in path 2.14s
Describing User has permissions to use Docker daemon
 [+] docker.exe should not return access denied 42ms
Describing Windows container settings are correct
 [-] Do not have DisableVSmbOplock set to 1 53ms
   Expected: {0}
   But was:  {1}
   66:              $regvalue.VSmbDisableOplocks | Should Be 0
   at &lt;ScriptBlock&gt;, &lt;No file&gt;: line 66
 [+] Do not have zz values set 42ms
Describing The right container base images are installed
error during connect: Get http://%2F%2F.%2Fpipe%2Fdocker_engine/v1.25/images/json: open //./pipe/docker_engine: The system cannot find the file specified. In the default daemon configuration on Windows, the docker client must be run elevated to connect. This error may also indicate that the docker daemon is not running.
 [-] At least one of 'microsoft/windowsservercore' or 'microsoft/nanoserver' should be installed 129ms
   ValidationMetadataException: The argument is null or empty. Provide an argument that is not null or empty, and then try the command again.
   ParameterBindingValidationException: Cannot validate argument on parameter 'Property'. The argument is null or empty. Provide an argument that is not null or empty, and then try the command again.
   at &lt;ScriptBlock&gt;, &lt;No file&gt;: line 90
Describing Container network is created
 [-] Error occurred in Describe block 1.08s
   RuntimeException: Cannot index into a null array.
   at &lt;ScriptBlock&gt;, &lt;No file&gt;: line 119
Showing output from: docker info

Showing output from: docker version
Client:
 Version:      1.13.0-dev
 API version:  1.25
 Go version:   go1.7.3
 Git commit:   d8d3314
 Built:        Tue Nov  1 03:05:34 2016
 OS/Arch:      windows/amd64

Showing output from: docker network ls

Warnings &amp; errors from the last 24 hours
Logs saved to C:\Projects\logs_20161107-084122.csv
C:\Projects&gt;
</code></pre>
","231821","","452775","","2021-04-09 08:36:57","2021-05-28 20:46:42","Docker cannot start on Windows","<docker><docker-desktop>","40","3","46","","","CC BY-SA 4.0"
